month,capitulator,resister
2007-09,0.03782665526535435,0.029435795142997226
2007-10,0.02334229089948929,0.02058206353620562
2007-11,-0.040708260687218265,-0.04503733110945036
2007-12,-0.0029349975166531755,-0.005616545597588539
2008-01,-0.06497722750229576,-0.05382214800315367
2008-02,-0.022109169244675347,-0.022177338273201667
2008-03,-0.010409630320921275,-0.010030562170114153
2008-04,0.0478183233675543,0.04302953332973999
2008-05,0.022690754983419745,0.024565600289674094
2008-06,-0.07116153344430348,-0.06795690032074893
2008-07,-0.011668069317918538,-0.00813814992991242
2008-08,0.009993483041184451,0.01132153174803897
2008-09,-0.0958301241694495,-0.09330086840368575
2008-10,-0.16704002656954164,-0.17244184480700306
2008-11,-0.08186934435679459,-0.08650231594431268
2008-12,0.029643434753589264,0.03500907601341915
2009-01,-0.06838354981567842,-0.060278944317785785
2009-02,-0.08935317278371165,-0.08143792880117323
2009-03,0.08091492347851854,0.07481821564685466
2009-04,0.09992464846638584,0.11655737621236133
2009-05,0.05110151022551278,0.05320011817838729
2009-06,0.004347927804607594,0.004910794263482225
2009-07,0.07605442407488307,0.07566183220247186
2009-08,0.02926771358356877,0.03267878846690646
2009-09,0.04441892682496663,0.04717398638093439
2009-10,-0.026526035616665358,-0.027380591395395455
2009-11,0.05155431449110443,0.044105223722228325
2009-12,0.0343194655191483,0.03671188137906098
2010-01,-0.04014586514177578,-0.036502571450636775
2010-02,0.03528731930960033,0.029228136881510113
2010-03,0.060935169221363106,0.06106509415386985
2010-04,0.01750730293676271,0.018596654402806403
2010-05,-0.07594812376336367,-0.07939946058773713
2010-06,-0.056855715393024205,-0.04501933502578468
2010-07,0.06751264182773944,0.071230225769594
2010-08,-0.04914932827927682,-0.042794078499654456
2010-09,0.09959063018794509,0.1000205739837267
2010-10,0.042069935979121724,0.038821634742554734
2010-11,0.008952777083191588,-0.0011780335676038994
2010-12,0.06324654462055444,0.06502739661733759
2011-01,0.016483647212838893,0.015417041763549012
2011-02,0.03368729464199773,0.03316529906780861
2011-03,0.004995325035213497,0.005847681827671779
2011-04,0.028442838138160335,0.036393420356313176
2011-05,-0.014461731685847395,-0.015822427030897545
2011-06,-0.016948188860818968,-0.017452536503121254
2011-07,-0.017881490385364126,-0.019068863285760632
2011-08,-0.06589204976247368,-0.0723920044513933
2011-09,-0.0823229948984641,-0.09860874509546638
2011-10,0.1124328237420179,0.11036415835045765
2011-11,-0.010684739493348814,-0.012571422752081118
2011-12,-0.004266734080476046,-0.0078454275866135
2012-01,0.05586106890063681,0.05620458214545964
2012-02,0.04540215461620561,0.04054336011435262
2012-03,0.02762672324347303,0.013359652894505506
2012-04,-0.009865211808067542,-0.00725604453850472
2012-05,-0.06859032872907578,-0.07433143238509525
2012-06,0.031810091894256355,0.03634599902217351
2012-07,0.0069695877033722955,0.00518427051213403
2012-08,0.02766468668455865,0.024944633011904853
2012-09,0.02376373553007327,0.025280165025394048
2012-10,-0.01725035339145293,-0.007718918878151301
2012-11,0.011681307082096018,0.011561533202232955
2012-12,0.011731802504770917,0.02186011399937926
2013-01,0.042353947245906576,0.045589172330124134
2013-02,0.004293075851174625,0.0023783466467091805
2013-03,0.028047344949964293,0.02459026033021803
2013-04,0.01447453692977504,0.014243960476805931
2013-05,0.01585226363466199,0.010180275533958179
2013-06,-0.01919933449047556,-0.022555108581852095
2013-07,0.04923864153937317,0.0478005521432675
2013-08,-0.02186240467998553,-0.019004002220993025
2013-09,0.0408957729525339,0.045378772022405
2013-10,0.035414346733916253,0.03114567712924394
2013-11,0.024124814716021983,0.014831330052266946
2013-12,0.020947160603812,0.0190647510362476
2014-01,-0.02836729107817883,-0.025567535857669618
2014-02,0.04570031917110757,0.04474150261669116
2014-03,-0.0021975170321211143,-0.002046872067639753
2014-04,-0.0026941632923455816,-0.004095257702069584
2014-05,0.023616848911116078,0.017219584676586408
2014-06,0.01936037819940132,0.026858004968612754
2014-07,-0.013963259122331671,-0.021511483630236562
2014-08,0.03448744287617499,0.02821795834190168
2014-09,-0.022530680280486777,-0.03627193730372475
2014-10,0.020366074484353226,0.013307303157061278
2014-11,0.021439480582376103,0.009138415172125401
2014-12,-0.0071487170433989465,-0.009125449016256355
2015-01,-0.016484007379823973,-0.009197153367862174
2015-02,0.05226544293468554,0.04062478863953851
2015-03,-0.008577716678359902,-0.007953852103367905
2015-04,0.003474320289157967,0.014768939817416123
2015-05,0.011445625446200609,0.0024632645394670532
2015-06,-0.015170275673720915,-0.019612888717409318
2015-07,0.014819824243744882,-0.0023693065919684546
2015-08,-0.05273229305924468,-0.05299367590010012
2015-09,-0.027710240474055653,-0.02763681955384
2015-10,0.06246766926743539,0.056852836272975
2015-11,0.0036366903182707337,-0.004227647272977557
2015-12,-0.0177217217420309,-0.021408043172788858
2016-01,-0.057929600813058015,-0.04856279301914415
2016-02,-0.007967866826329412,-0.0007657000420177218
2016-03,0.05525678865737321,0.06636243093300319
2016-04,0.0027590456238775173,0.014392057620757926
2016-05,0.015805770543421707,0.0067146336859823675
2016-06,-0.008302317355700908,0.0031916021114165843
2016-07,0.042225773805663995,0.036325474159843954
2016-08,-5.396618986091004e-06,0.003539382807310946
2016-09,0.00482423039061087,0.005331741607312042
2016-10,-0.022387199605233183,-0.022393926423834785
2016-11,0.02699646515428556,0.0181671931537068
2016-12,0.010301059552258811,0.015214903744153277
2017-01,0.025575471388335217,0.021666462652226007
2017-02,0.03133998737797355,0.021896215867054054
2017-03,0.007065538788056622,0.0063976410968077674
2017-04,0.01773718694884783,0.012642092622411824
2017-05,0.01605758571303028,0.009764320881354963
2017-06,0.004779887839785783,0.008340360641217672
2017-07,0.021200303192492703,0.02072605217987854
2017-08,0.007225252633786473,-0.0010003619284591
2017-09,0.01598660290121315,0.02106158934413437
2017-10,0.024684678941202434,0.012600716308153655
2017-11,0.023382163145230672,0.01882332803339865
2017-12,0.00549243699648977,0.013570135975521626
2018-01,0.06213790120866255,0.04269803848316026
2018-02,-0.026964044951787763,-0.040201847888036
2018-03,-0.018194487628256758,-0.008236499663298459
2018-04,0.0062324065239173975,0.005432121752862648
2018-05,0.03305496916827019,0.016232733012873875
2018-06,0.0044894332237157605,-0.0008031643743282931
2018-07,0.023660823648560432,0.02217137327639514
2018-08,0.035866260438274046,0.015256863849789854
2018-09,0.001972566208587672,-0.003502781977146968
2018-10,-0.08255091383737412,-0.07134069235930253
2018-11,0.011811749465888331,0.010265706219496757
2018-12,-0.0811876192031546,-0.07647548526675864
2019-01,0.0850592465388617,0.08363951788883033
2019-02,0.03256074997518202,0.02668535499170808
2019-03,0.016111090736604092,0.008796196420896022
2019-04,0.036961685648552275,0.02363316794786766
2019-05,-0.05403402327196154,-0.04594456099805896
2019-06,0.060021560074289305,0.05426057257367439
2019-07,0.011787785802641648,0.004438172439240685
2019-08,-0.014489925936064466,-0.01519528657012687
2019-09,0.004859532805014925,0.012484757077107505
2019-10,0.01883165001653351,0.016246626240392383
2019-11,0.03231032373000186,0.021177534874665036
2019-12,0.0235824958474887,0.02668079613021515
2020-01,0.003543297069902216,-0.01244379598042009
2020-02,-0.06513502373490979,-0.06819774176026899
2020-03,-0.11797132009780915,-0.15765412702812673
2020-04,0.11354305672888003,0.10758977539077737
2020-05,0.055158521653421416,0.04736575677103625
2020-06,0.028516849029792,0.021864742033518333
2020-07,0.05345524691138352,0.048190251823331885
2020-08,0.06728321478345292,0.03924259439257598
2020-09,-0.03299648859576951,-0.022361162081995133
2020-10,-0.021720443363241294,-0.008111479150125413
2020-11,0.10083340751015596,0.11574429672224217
2020-12,0.04047144707006692,0.05125597675152122
2021-01,-0.008014222918042404,0.0026642523247692993
2021-02,0.023042201862958887,0.04002336320991
2021-03,0.019992096664119302,0.023882566772538055
2021-04,0.048407743568857936,0.03762936273684275
2021-05,0.003953061842996595,0.015936729049277246
2021-06,0.024112355199896254,0.003699644433514905
2021-07,0.016274773741080995,-0.0017651480555582702
2021-08,0.02539316577382733,0.017901762889376012
2021-09,-0.043618784449613514,-0.03276893389596771
2021-10,0.054237036783245,0.04015062966164718
2021-11,-0.014762034204349248,-0.03389947998104179
2021-12,0.027582703721290208,0.03575755835890073
2022-01,-0.06359108300984816,-0.045530606688643845
2022-02,-0.027290288146705872,-0.01848917502062378
2022-03,0.018166291204518244,0.00638733839137542
2022-04,-0.08644164718039549,-0.06882563819900926
2022-05,-0.005129077145492642,0.007308123197267727
2022-06,-0.07381459814969049,-0.07975847252895242
2022-07,0.08145845014084384,0.06145444749420417
2022-08,-0.03876797962712183,-0.0328919163368289
2022-09,-0.10163500666335434,-0.08696169731220535
2022-10,0.061371660386015804,0.056846236841304826
2022-11,0.05452539033731594,0.07250724151755415
2022-12,-0.047500626116342246,-0.034449019635177165
2023-01,0.06573819594787454,0.07039059986387507
2023-02,-0.021992639622043085,-0.029383869758476778
2023-03,0.03347041278774492,0.006706922961929478
2023-04,0.011224966073836941,0.005316609847850433
2023-05,0.004063525750912111,-0.02188017821074193
2023-06,0.0549464676148708,0.050512837800276815
2023-07,0.03278736795972771,0.03030872420052016
2023-08,-0.01786477337714961,-0.02502587656978335
2023-09,-0.045259979672902385,-0.03921465418284196
2023-10,-0.02208222607813746,-0.03276088457040789
2023-11,0.09477801311505792,0.07530555800415811
2023-12,0.04696954440591227,0.05396190400702705
2024-01,0.01892028089373983,-0.006654586542751296
2024-02,0.05750265105105955,0.029435345629643513
2024-03,0.027838231866277107,0.027861326202141334
2024-04,-0.04513189912522539,-0.035574711535751626
2024-05,0.046402043586256526,0.03004876598595607
2024-06,0.03423478080405039,0.004062270190970603
2024-07,0.0014621122603790124,0.029075964367653945
2024-08,0.020708546806703837,0.020866499295136818
2024-09,0.018129213928039695,0.021217378358263903
2024-10,-0.007860692867485931,-0.019677323802061185
2024-11,0.05958499613019504,0.03620516644723951
2024-12,-0.022328203237475773,-0.03732081407778396
2025-01,0.03017420224755018,0.02877074617977336
2025-02,-0.0321659851869729,-0.004668173009454189
2025-03,-0.06889804163879244,-0.026401734125941916
2025-04,0.009597957350118171,0.0008589666189363761
2025-05,0.075225561626026,0.03473426014923856
2025-06,0.059792302372772214,0.033834344118052743
2025-07,0.023825682710290168,0.004822631601672441
2025-08,0.011729143745548128,0.033799210876314816
2025-09,0.03508415904252566,0.027367518714373058
2025-10,0.02922131972704286,0.012471932151196177
2025-11,-0.017678038245974123,0.0064775351419939274
2025-12,-0.0014586697659371194,0.004393929022420946
2026-01,0.014417798666798464,0.03206149451900888
2026-02,-0.014194982997485464,0.02212258584247265
2026-03,-0.05819066268498997,-0.06592925091643363
2026-04,0.1402948344419584,0.09208324403491298
2026-05,0.07125714021620294,0.04687016678971775
2026-06,0.012195765197586816,0.007055333981679704
